timestamp,market,buy_volume,sell_volume,net_flow,message
2025-10-04T12:30:49.271838,BTC/USDT,0,0,0,"BTC/USDT: Buy 0.00, Sell 0.00, Net 0.00"
2025-10-04T12:30:49.350331,ETH/USDT,0,0,0,"ETH/USDT: Buy 0.00, Sell 0.00, Net 0.00"
2025-10-04T12:30:49.492361,XRP/USDT,0,0,0,"XRP/USDT: Buy 0.00, Sell 0.00, Net 0.00"
2025-10-04T12:30:49.651921,SOL/USDT,0,0,0,"SOL/USDT: Buy 0.00, Sell 0.00, Net 0.00"
2025-10-04T12:30:49.783704,ADA/USDT,0,0,0,"ADA/USDT: Buy 0.00, Sell 0.00, Net 0.00"
2025-10-04T12:30:49.838107,BNB/USDT,0,0,0,"BNB/USDT: Buy 0.00, Sell 0.00, Net 0.00"
2025-10-04T12:30:50.025372,DOGE/USDT,0,0,0,"DOGE/USDT: Buy 0.00, Sell 0.00, Net 0.00"
2025-10-04T12:30:50.178691,LTC/USDT,0,0,0,"LTC/USDT: Buy 0.00, Sell 0.00, Net 0.00"
2025-10-04T12:30:50.283206,DOT/USDT,0,0,0,"DOT/USDT: Buy 0.00, Sell 0.00, Net 0.00"
2025-10-04T12:30:50.955172,EURUSD=X,0,0,0,"EURUSD=X: Buy 0.00, Sell 0.00, Net 0.00"
2025-10-04T12:30:51.059635,GBPUSD=X,0,0,0,"GBPUSD=X: Buy 0.00, Sell 0.00, Net 0.00"
2025-10-04T12:30:51.167163,USDJPY=X,0,0,0,"USDJPY=X: Buy 0.00, Sell 0.00, Net 0.00"
2025-10-04T12:30:51.265290,AUDUSD=X,0,0,0,"AUDUSD=X: Buy 0.00, Sell 0.00, Net 0.00"
2025-10-04T12:30:51.376916,USDCAD=X,0,0,0,"USDCAD=X: Buy 0.00, Sell 0.00, Net 0.00"
2025-10-04T12:30:51.483260,USDCHF=X,0,0,0,"USDCHF=X: Buy 0.00, Sell 0.00, Net 0.00"
2025-10-04T12:30:51.638715,NZDUSD=X,0,0,0,"NZDUSD=X: Buy 0.00, Sell 0.00, Net 0.00"
2025-10-04T12:30:51.755215,GC=F,0,0,0,"GC=F: Buy 0.00, Sell 0.00, Net 0.00"
2025-10-04T12:30:51.865013,SI=F,0,0,0,"SI=F: Buy 0.00, Sell 0.00, Net 0.00"
2025-10-04T12:30:51.968798,CL=F,0,0,0,"CL=F: Buy 0.00, Sell 0.00, Net 0.00"
2025-10-04T12:30:52.068500,NG=F,0,0,0,"NG=F: Buy 0.00, Sell 0.00, Net 0.00"
2025-10-04T12:30:52.283624,AAPL,0,0,0,"AAPL: Buy 0.00, Sell 0.00, Net 0.00"
2025-10-04T12:30:52.428180,MSFT,0,0,0,"MSFT: Buy 0.00, Sell 0.00, Net 0.00"
2025-10-04T12:30:52.593035,AMZN,0,0,0,"AMZN: Buy 0.00, Sell 0.00, Net 0.00"
2025-10-04T12:30:52.710313,TSLA,0,0,0,"TSLA: Buy 0.00, Sell 0.00, Net 0.00"
2025-10-04T12:30:52.826649,GOOG,0,0,0,"GOOG: Buy 0.00, Sell 0.00, Net 0.00"
2025-10-04T12:30:52.974984,NVDA,0,0,0,"NVDA: Buy 0.00, Sell 0.00, Net 0.00"
