timestamp,market,buy_volume,sell_volume,net_flow,buy_%,sell_%,net_%,trend,message
2026-04-08T00:01:49.501233,BTC/USDT,995.6547550299999,758.42459678,237.23015824999993,56.762241343449105,43.23775865655089,13.524482686898217,⚪,⚪ Buy: 56.8% | Sell: 43.2% | Net: 13.5% | Value: 237
2026-04-08T00:01:51.024074,ETH/USDT,51025.09469287629,38842.65586355086,12182.43882932543,56.77798139705087,43.22201860294913,13.555962794101747,⚪,"⚪ Buy: 56.8% | Sell: 43.2% | Net: 13.6% | Value: 12,182"
2026-04-08T00:01:53.265943,BNB/USDT,3756.1333600000003,2946.9744400000004,809.1589199999999,56.03569973915681,43.96430026084319,12.071399478313623,⚪,⚪ Buy: 56.0% | Sell: 44.0% | Net: 12.1% | Value: 809
2026-04-08T00:01:55.029978,XRP/USDT,18731038.764083758,13815852.948289173,4915185.815794585,57.55092968513188,42.44907031486813,15.101859370263746,⚪,"⚪ Buy: 57.6% | Sell: 42.4% | Net: 15.1% | Value: 4,915,186"
2026-04-08T00:01:57.268295,SOL/USDT,183645.91647100003,132313.07531400002,51332.84115700002,58.1233391819294,41.87666081807059,16.246678363858802,⚪,"⚪ Buy: 58.1% | Sell: 41.9% | Net: 16.2% | Value: 51,333"
2026-04-08T00:01:59.647407,DOGE/USDT,14616177.654627457,13572462.52864119,1043715.1259862669,51.85130449571271,48.14869550428729,3.7026089914254303,⚪,"⚪ Buy: 51.9% | Sell: 48.1% | Net: 3.7% | Value: 1,043,715"
2026-04-08T00:02:01.679327,ADA/USDT,6909705.535,6180619.735,729085.7999999998,52.784826904457816,47.21517309554219,5.569653808915627,⚪,"⚪ Buy: 52.8% | Sell: 47.2% | Net: 5.6% | Value: 729,086"
2026-04-08T00:02:03.301824,TRX/USDT,1649823.257,1407790.493,242032.76399999997,53.95787015282751,46.04212984717249,7.915740305655021,⚪,"⚪ Buy: 54.0% | Sell: 46.0% | Net: 7.9% | Value: 242,033"
2026-04-08T00:02:04.890132,AVAX/USDT,605885.7335199999,493810.44818000006,112075.28533999983,55.09573858694065,44.904261413059345,10.191477173881308,⚪,"⚪ Buy: 55.1% | Sell: 44.9% | Net: 10.2% | Value: 112,075"
2026-04-08T00:02:07.938945,DOT/USDT,7329171.155200001,7098540.5467,230630.60850000102,50.79926260402621,49.20073739597379,1.5985252080524246,⚪,"⚪ Buy: 50.8% | Sell: 49.2% | Net: 1.6% | Value: 230,631"
2026-04-08T00:02:09.451231,LINK/USDT,339842.51946000004,286330.73004,53511.789420000045,54.27292202778777,45.72707797221222,8.545844055575555,⚪,"⚪ Buy: 54.3% | Sell: 45.7% | Net: 8.5% | Value: 53,512"
2026-04-08T00:02:11.798108,SUI/USDT,1851054.7199999997,1406943.78,444110.9399999997,56.81570203301197,43.18429796698802,13.631404066023963,⚪,"⚪ Buy: 56.8% | Sell: 43.2% | Net: 13.6% | Value: 444,111"
2026-04-08T00:02:15.355037,SHIB/USDT,458707850697.7783,416981249020.49744,41726601677.28088,52.38250091788884,47.61749908211116,4.765001835777681,⚪,"⚪ Buy: 52.4% | Sell: 47.6% | Net: 4.8% | Value: 41,726,601,677"
2026-04-08T00:02:16.885380,LTC/USDT,25777.9994,19292.7866,6485.212800000001,57.19447493105623,42.80552506894377,14.388949862112458,⚪,"⚪ Buy: 57.2% | Sell: 42.8% | Net: 14.4% | Value: 6,485"
2026-04-08T00:02:19.255106,ATOM/USDT,1567435.45974,1265837.7085600004,301597.7511799997,55.32242627633681,44.67757372366318,10.644852552673632,⚪,"⚪ Buy: 55.3% | Sell: 44.7% | Net: 10.6% | Value: 301,598"
2026-04-08T00:02:21.593387,XLM/USDT,1259878.232,1003116.6479999999,256761.58400000015,55.67304827485956,44.32695172514045,11.346096549719112,⚪,"⚪ Buy: 55.7% | Sell: 44.3% | Net: 11.3% | Value: 256,762"
2026-04-08T00:02:24.659504,UNI/USDT,1824771.1285400002,1596933.55436,227837.57418000023,53.329299213322244,46.670700786677756,6.658598426644489,⚪,"⚪ Buy: 53.3% | Sell: 46.7% | Net: 6.7% | Value: 227,838"
2026-04-08T00:02:26.397068,ICP/USDT,446879.57370000024,348948.1159000002,97931.45780000003,56.15280537984438,43.847194620155626,12.305610759688749,⚪,"⚪ Buy: 56.2% | Sell: 43.8% | Net: 12.3% | Value: 97,931"
2026-04-08T00:02:28.679984,APT/USDT,108844.73950000001,103888.2674,4956.472100000014,51.16495135668578,48.83504864331422,2.3299027133715624,⚪,"⚪ Buy: 51.2% | Sell: 48.8% | Net: 2.3% | Value: 4,956"
2026-04-08T00:02:31.107879,NEAR/USDT,6718533.752069999,5912005.593830001,806528.1582399989,53.19277006370202,46.807229936297986,6.385540127404029,⚪,"⚪ Buy: 53.2% | Sell: 46.8% | Net: 6.4% | Value: 806,528"
2026-04-08T00:02:31.547423,AAPL,0,0,0,0,0,0,⚪,⚪ Buy: 0.0% | Sell: 0.0% | Net: 0.0% | Value: 0
2026-04-08T00:02:31.683247,MSFT,0,0,0,0,0,0,⚪,⚪ Buy: 0.0% | Sell: 0.0% | Net: 0.0% | Value: 0
2026-04-08T00:02:31.999538,GOOG,0,0,0,0,0,0,⚪,⚪ Buy: 0.0% | Sell: 0.0% | Net: 0.0% | Value: 0
2026-04-08T00:02:32.093420,GC=F,0,0,0,0,0,0,⚪,⚪ Buy: 0.0% | Sell: 0.0% | Net: 0.0% | Value: 0
2026-04-08T00:02:32.210568,CL=F,0,0,0,0,0,0,⚪,⚪ Buy: 0.0% | Sell: 0.0% | Net: 0.0% | Value: 0
2026-04-08T00:02:32.304394,TSLA,0,0,0,0,0,0,⚪,⚪ Buy: 0.0% | Sell: 0.0% | Net: 0.0% | Value: 0
2026-04-08T00:02:32.421261,NVDA,0,0,0,0,0,0,⚪,⚪ Buy: 0.0% | Sell: 0.0% | Net: 0.0% | Value: 0
2026-04-08T03:38:38.885897,BTC/USDT,975.3696201939999,764.461271756,210.90834843799996,56.06117380182892,43.938826198171064,12.12234760365786,⚪,⚪ Buy: 56.1% | Sell: 43.9% | Net: 12.1% | Value: 211
2026-04-08T03:38:41.548900,ETH/USDT,48646.32687977229,36652.47254474487,11993.85433502742,57.03049422497502,42.96950577502497,14.060988449950052,⚪,"⚪ Buy: 57.0% | Sell: 43.0% | Net: 14.1% | Value: 11,994"
2026-04-08T03:38:43.330476,BNB/USDT,3817.3268800000005,3154.68572,662.6411600000006,54.75215119376004,45.247848806239965,9.504302387520076,⚪,⚪ Buy: 54.8% | Sell: 45.2% | Net: 9.5% | Value: 663
2026-04-08T03:38:44.998350,XRP/USDT,18933301.91404692,14168438.759997949,4764863.154048972,57.19729998637973,42.80270001362027,14.394599972759467,⚪,"⚪ Buy: 57.2% | Sell: 42.8% | Net: 14.4% | Value: 4,764,863"
2026-04-08T03:38:48.292122,SOL/USDT,180774.42400428004,137640.37261392,43134.05139036005,56.77324858148482,43.22675141851518,13.54649716296965,⚪,"⚪ Buy: 56.8% | Sell: 43.2% | Net: 13.5% | Value: 43,134"
2026-04-08T03:38:49.803673,DOGE/USDT,15640497.119963154,14733290.902944732,907206.2170184217,51.49340315461182,48.50659684538819,2.986806309223623,⚪,"⚪ Buy: 51.5% | Sell: 48.5% | Net: 3.0% | Value: 907,206"
2026-04-08T03:38:51.345758,ADA/USDT,6930546.823,6633444.597000001,297102.22599999886,51.09518731175958,48.904812688240405,2.1903746235191797,⚪,"⚪ Buy: 51.1% | Sell: 48.9% | Net: 2.2% | Value: 297,102"
2026-04-08T03:38:55.383304,TRX/USDT,1355310.6469999999,1165181.673,190128.97399999993,53.77166342645313,46.22833657354687,7.543326852906258,⚪,"⚪ Buy: 53.8% | Sell: 46.2% | Net: 7.5% | Value: 190,129"
2026-04-08T03:38:57.079182,AVAX/USDT,693076.87462,517353.37248,175723.50214,57.258720713606,42.741279286394004,14.517441427212002,⚪,"⚪ Buy: 57.3% | Sell: 42.7% | Net: 14.5% | Value: 175,724"
2026-04-08T03:39:00.718361,DOT/USDT,7989227.319860001,7985039.36974,4187.9501200011,50.01310842682602,49.98689157317397,0.026216853652053097,⚪,"⚪ Buy: 50.0% | Sell: 50.0% | Net: 0.0% | Value: 4,188"
2026-04-08T03:39:03.338218,LINK/USDT,361922.75634,321780.73556000006,40142.02077999996,52.93563081478829,47.06436918521171,5.871261629576586,⚪,"⚪ Buy: 52.9% | Sell: 47.1% | Net: 5.9% | Value: 40,142"
2026-04-08T03:39:05.021489,SUI/USDT,1975572.7,1539861.2,435711.5,56.19712263683866,43.80287736316134,12.394245273677312,⚪,"⚪ Buy: 56.2% | Sell: 43.8% | Net: 12.4% | Value: 435,712"
2026-04-08T03:39:06.446352,SHIB/USDT,613529000592.0708,560551100414.756,52977900177.31482,52.25614505057551,47.7438549494245,4.5122901011510095,⚪,"⚪ Buy: 52.3% | Sell: 47.7% | Net: 4.5% | Value: 52,977,900,177"
2026-04-08T03:39:10.708297,LTC/USDT,25592.176799999994,20693.0932,4899.0835999999945,55.29227073753702,44.70772926246299,10.584541475074026,⚪,"⚪ Buy: 55.3% | Sell: 44.7% | Net: 10.6% | Value: 4,899"
2026-04-08T03:39:12.105454,ATOM/USDT,1756217.6033400001,1469692.1984599999,286525.4048800003,54.44100149235611,45.55899850764389,8.882002984712226,⚪,"⚪ Buy: 54.4% | Sell: 45.6% | Net: 8.9% | Value: 286,525"
2026-04-08T03:39:13.541148,XLM/USDT,1440676.7110000001,1177794.3290000001,262882.382,55.01976875023984,44.98023124976017,10.03953750047967,⚪,"⚪ Buy: 55.0% | Sell: 45.0% | Net: 10.0% | Value: 262,882"
2026-04-08T03:39:16.317227,UNI/USDT,1956830.75178,1625383.17472,331447.57706000004,54.62629513285155,45.37370486714845,9.252590265703105,⚪,"⚪ Buy: 54.6% | Sell: 45.4% | Net: 9.3% | Value: 331,448"
2026-04-08T03:39:20.172889,ICP/USDT,491546.35346000025,407388.6044400002,84157.74902000005,54.68096986775331,45.319030132246674,9.361939735506642,⚪,"⚪ Buy: 54.7% | Sell: 45.3% | Net: 9.4% | Value: 84,158"
2026-04-08T03:39:21.784653,APT/USDT,114883.53458,106465.64631999999,8417.888260000022,51.90149523611814,48.09850476388186,3.8029904722362686,⚪,"⚪ Buy: 51.9% | Sell: 48.1% | Net: 3.8% | Value: 8,418"
2026-04-08T03:39:23.443979,NEAR/USDT,7078755.166409999,5723396.24799,1355358.918419999,55.293481050753215,44.70651894924678,10.586962101506444,⚪,"⚪ Buy: 55.3% | Sell: 44.7% | Net: 10.6% | Value: 1,355,359"
2026-04-08T03:39:23.933039,AAPL,0,0,0,0,0,0,⚪,⚪ Buy: 0.0% | Sell: 0.0% | Net: 0.0% | Value: 0
2026-04-08T03:39:24.066987,MSFT,0,0,0,0,0,0,⚪,⚪ Buy: 0.0% | Sell: 0.0% | Net: 0.0% | Value: 0
2026-04-08T03:39:24.160808,GOOG,0,0,0,0,0,0,⚪,⚪ Buy: 0.0% | Sell: 0.0% | Net: 0.0% | Value: 0
2026-04-08T03:39:24.276572,GC=F,0,0,0,0,0,0,⚪,⚪ Buy: 0.0% | Sell: 0.0% | Net: 0.0% | Value: 0
2026-04-08T03:39:24.360083,CL=F,0,0,0,0,0,0,⚪,⚪ Buy: 0.0% | Sell: 0.0% | Net: 0.0% | Value: 0
2026-04-08T03:39:24.453339,TSLA,0,0,0,0,0,0,⚪,⚪ Buy: 0.0% | Sell: 0.0% | Net: 0.0% | Value: 0
2026-04-08T03:39:24.561812,NVDA,0,0,0,0,0,0,⚪,⚪ Buy: 0.0% | Sell: 0.0% | Net: 0.0% | Value: 0
2026-04-08T05:45:49.921581,BTC/USDT,941.8198791919999,757.9044555280001,183.91542366399983,55.41015445584877,44.58984554415123,10.820308911697536,⚪,⚪ Buy: 55.4% | Sell: 44.6% | Net: 10.8% | Value: 184
2026-04-08T05:45:51.386681,ETH/USDT,46189.32011932229,35602.71019774486,10586.60992157743,56.47166348636804,43.528336513631956,12.943326972736086,⚪,"⚪ Buy: 56.5% | Sell: 43.5% | Net: 12.9% | Value: 10,587"
2026-04-08T05:45:53.383106,BNB/USDT,3759.12424,3199.1533600000007,559.9708799999994,54.02377507905116,45.97622492094883,8.047550158102334,⚪,⚪ Buy: 54.0% | Sell: 46.0% | Net: 8.0% | Value: 560
2026-04-08T05:45:55.212077,XRP/USDT,18547334.39416692,13964702.947977949,4582631.446188971,57.04759193950694,42.95240806049307,14.095183879013865,⚪,"⚪ Buy: 57.0% | Sell: 43.0% | Net: 14.1% | Value: 4,582,631"
2026-04-08T05:45:56.561432,SOL/USDT,144622.674213902,116998.838753668,27623.83546023401,55.279350911723036,44.720649088276964,10.558701823446071,⚪,"⚪ Buy: 55.3% | Sell: 44.7% | Net: 10.6% | Value: 27,624"
2026-04-08T05:45:57.869784,DOGE/USDT,14694952.917283153,14535450.866924733,159502.05035842024,50.27283586558696,49.72716413441303,0.5456717311739406,⚪,"⚪ Buy: 50.3% | Sell: 49.7% | Net: 0.5% | Value: 159,502"
2026-04-08T05:45:59.160409,ADA/USDT,6285158.666999999,5942929.413,342229.2539999997,51.39935716753522,48.600642832464786,2.79871433507044,⚪,"⚪ Buy: 51.4% | Sell: 48.6% | Net: 2.8% | Value: 342,229"
2026-04-08T05:46:00.903797,TRX/USDT,1272539.1849999998,1130377.405,142161.7799999998,52.95810892045986,47.041891079540136,5.916217840919722,⚪,"⚪ Buy: 53.0% | Sell: 47.0% | Net: 5.9% | Value: 142,162"
2026-04-08T05:46:02.199403,AVAX/USDT,705125.67934,514807.64236000006,190318.03697999998,57.80034587114925,42.19965412885073,15.600691742298519,⚪,"⚪ Buy: 57.8% | Sell: 42.2% | Net: 15.6% | Value: 190,318"
2026-04-08T05:46:03.561676,DOT/USDT,7978149.965259999,8144072.54604,-165922.58078000136,49.485422742851654,50.51457725714834,-1.0291545142966914,⚪,"⚪ Buy: 49.5% | Sell: 50.5% | Net: -1.0% | Value: -165,923"
2026-04-08T05:46:05.521460,LINK/USDT,349922.50786,308154.28063999995,41768.22722000006,53.173507100531936,46.82649289946806,6.347014201063872,⚪,"⚪ Buy: 53.2% | Sell: 46.8% | Net: 6.3% | Value: 41,768"
2026-04-08T05:46:07.081960,SUI/USDT,1969537.12,1505451.4800000002,464085.6399999999,56.677513129107815,43.32248687089218,13.355026258215632,⚪,"⚪ Buy: 56.7% | Sell: 43.3% | Net: 13.4% | Value: 464,086"
2026-04-08T05:46:08.411602,SHIB/USDT,649783776937.704,612186430523.9994,37597346413.70459,51.48962892275115,48.51037107724884,2.9792578455023113,⚪,"⚪ Buy: 51.5% | Sell: 48.5% | Net: 3.0% | Value: 37,597,346,414"
2026-04-08T05:46:09.939255,LTC/USDT,19944.494,16978.527000000002,2965.966999999997,54.01641972903571,45.98358027096429,8.032839458071422,⚪,"⚪ Buy: 54.0% | Sell: 46.0% | Net: 8.0% | Value: 2,966"
2026-04-08T05:46:11.254990,ATOM/USDT,1743284.4590800002,1537223.60312,206060.85596000007,53.14068510201755,46.85931489798244,6.2813702040351,⚪,"⚪ Buy: 53.1% | Sell: 46.9% | Net: 6.3% | Value: 206,061"
2026-04-08T05:46:13.278976,XLM/USDT,1434290.1739999999,1184290.0760000001,250000.09799999977,54.773580989163875,45.226419010836125,9.54716197832775,⚪,"⚪ Buy: 54.8% | Sell: 45.2% | Net: 9.5% | Value: 250,000"
2026-04-08T05:46:14.607549,UNI/USDT,1755574.3678999997,1497594.0963000003,257980.2715999994,53.96506166893881,46.034938331061184,7.930123337877627,⚪,"⚪ Buy: 54.0% | Sell: 46.0% | Net: 7.9% | Value: 257,980"
2026-04-08T05:46:16.019725,ICP/USDT,596330.8561000003,470263.1531000002,126067.7030000001,55.90982613405813,44.090173865941864,11.819652268116267,⚪,"⚪ Buy: 55.9% | Sell: 44.1% | Net: 11.8% | Value: 126,068"
2026-04-08T05:46:17.367461,APT/USDT,123000.46592,111876.93388,11123.532040000006,52.36794430827993,47.63205569172007,4.7358886165598655,⚪,"⚪ Buy: 52.4% | Sell: 47.6% | Net: 4.7% | Value: 11,124"
2026-04-08T05:46:18.776778,NEAR/USDT,7024663.86796,5503836.066840001,1520827.801119999,56.06947283806757,43.930527161932424,12.138945676135142,⚪,"⚪ Buy: 56.1% | Sell: 43.9% | Net: 12.1% | Value: 1,520,828"
2026-04-08T05:46:19.527599,AAPL,0,0,0,0,0,0,⚪,⚪ Buy: 0.0% | Sell: 0.0% | Net: 0.0% | Value: 0
2026-04-08T05:46:19.955067,MSFT,0,0,0,0,0,0,⚪,⚪ Buy: 0.0% | Sell: 0.0% | Net: 0.0% | Value: 0
2026-04-08T05:46:20.363924,GOOG,0,0,0,0,0,0,⚪,⚪ Buy: 0.0% | Sell: 0.0% | Net: 0.0% | Value: 0
2026-04-08T05:46:20.696918,GC=F,0,0,0,0,0,0,⚪,⚪ Buy: 0.0% | Sell: 0.0% | Net: 0.0% | Value: 0
2026-04-08T05:46:21.037404,CL=F,0,0,0,0,0,0,⚪,⚪ Buy: 0.0% | Sell: 0.0% | Net: 0.0% | Value: 0
2026-04-08T05:46:21.378612,TSLA,0,0,0,0,0,0,⚪,⚪ Buy: 0.0% | Sell: 0.0% | Net: 0.0% | Value: 0
2026-04-08T05:46:21.740372,NVDA,0,0,0,0,0,0,⚪,⚪ Buy: 0.0% | Sell: 0.0% | Net: 0.0% | Value: 0
2026-04-08T07:15:31.086756,BTC/USDT,869.0231770882996,708.7565122324496,160.26666485584997,55.07886702879432,44.92113297120568,10.15773405758864,⚪,⚪ Buy: 55.1% | Sell: 44.9% | Net: 10.2% | Value: 160
2026-04-08T07:15:32.259497,ETH/USDT,42755.11900082028,32631.147664976867,10123.971335843416,56.71473186271781,43.285268137282166,13.42946372543565,⚪,"⚪ Buy: 56.7% | Sell: 43.3% | Net: 13.4% | Value: 10,124"
2026-04-08T07:15:33.819005,BNB/USDT,3492.76846,3004.83314,487.9353199999996,53.754734054485574,46.245265945514426,7.509468108971157,⚪,⚪ Buy: 53.8% | Sell: 46.2% | Net: 7.5% | Value: 488
2026-04-08T07:15:35.031734,XRP/USDT,17885637.8236739,13747826.084888414,4137811.7387854867,56.54024445559611,43.45975554440389,13.08048891119222,⚪,"⚪ Buy: 56.5% | Sell: 43.5% | Net: 13.1% | Value: 4,137,812"
2026-04-08T07:15:36.177877,SOL/USDT,128390.90061390508,106778.87235367265,21612.02826023243,54.59498429315829,45.40501570684171,9.189968586316587,⚪,"⚪ Buy: 54.6% | Sell: 45.4% | Net: 9.2% | Value: 21,612"
2026-04-08T07:15:37.349966,DOGE/USDT,13290534.981543155,13401505.115564732,-110970.1340215765,49.792128788923854,50.20787121107615,-0.4157424221522889,⚪,"⚪ Buy: 49.8% | Sell: 50.2% | Net: -0.4% | Value: -110,970"
2026-04-08T07:15:38.522185,ADA/USDT,5361193.509,5188404.921,172788.58799999952,50.818934432180086,49.181065567819914,1.637868864360172,⚪,"⚪ Buy: 50.8% | Sell: 49.2% | Net: 1.6% | Value: 172,789"
2026-04-08T07:15:39.940525,TRX/USDT,905085.1849999998,806012.855,99072.32999999984,52.894992796555364,47.10500720344464,5.789985593110717,⚪,"⚪ Buy: 52.9% | Sell: 47.1% | Net: 5.8% | Value: 99,072"
2026-04-08T07:15:41.289653,AVAX/USDT,648807.04994,494925.3032600001,153881.74667999998,56.72717468599453,43.272825314005466,13.454349371989064,⚪,"⚪ Buy: 56.7% | Sell: 43.3% | Net: 13.5% | Value: 153,882"
2026-04-08T07:15:42.940090,DOT/USDT,7770108.236439999,8082557.460460001,-312449.2240200015,49.01452150069278,50.98547849930723,-1.9709569986144422,⚪,"⚪ Buy: 49.0% | Sell: 51.0% | Net: -2.0% | Value: -312,449"
2026-04-08T07:15:44.160255,LINK/USDT,324962.33170000004,295763.5565,29198.775200000033,52.351986259560675,47.64801374043932,4.703972519121368,⚪,"⚪ Buy: 52.4% | Sell: 47.6% | Net: 4.7% | Value: 29,199"
