timestamp,market,buy_volume,sell_volume,net_flow,buy_%,sell_%,net_%,trend,message
2025-11-12T01:21:13.410162,BTC/USDT,2679.696971334,3033.1318313059996,-353.4348599719997,46.9066562977638,53.0933437022362,-6.186687404472389,⚪,⚪ Buy: 46.9% | Sell: 53.1% | Net: -6.2% | Value: -353
2025-11-12T01:21:14.784615,ETH/USDT,79969.21355639599,95300.173995354,-15330.960438958005,45.62645803322859,54.3735419667714,-8.74708393354281,⚪,"⚪ Buy: 45.6% | Sell: 54.4% | Net: -8.7% | Value: -15,331"
2025-11-12T01:21:16.063370,BNB/USDT,2855.8918000000003,3418.3572000000004,-562.4654,45.51766753279954,54.48233246720046,-8.964664934400913,⚪,⚪ Buy: 45.5% | Sell: 54.5% | Net: -9.0% | Value: -562
2025-11-12T01:21:17.503689,XRP/USDT,9180754.59167891,11351134.572281418,-2170379.9806025084,44.71461207668074,55.28538792331925,-10.570775846638512,⚪,"⚪ Buy: 44.7% | Sell: 55.3% | Net: -10.6% | Value: -2,170,380"
2025-11-12T01:21:19.080839,SOL/USDT,88501.168593052,110669.693389578,-22168.52479652599,44.43479719476755,55.56520280523246,-11.130405610464921,⚪,"⚪ Buy: 44.4% | Sell: 55.6% | Net: -11.1% | Value: -22,169"
2025-11-12T01:21:20.343857,DOGE/USDT,22219134.33944,26573949.11186,-4354814.77242,45.537467132235555,54.46253286776446,-8.925065735528905,⚪,"⚪ Buy: 45.5% | Sell: 54.5% | Net: -8.9% | Value: -4,354,815"
2025-11-12T01:21:21.685135,ADA/USDT,5053737.98,6303110.510000001,-1249372.5300000003,44.49947522369385,55.500524776306136,-11.001049552612285,⚪,"⚪ Buy: 44.5% | Sell: 55.5% | Net: -11.0% | Value: -1,249,373"
2025-11-12T01:21:22.918154,TRX/USDT,6907278.84,6484936.97,422341.8700000001,51.57681848915785,48.423181510842156,3.1536369783156903,⚪,"⚪ Buy: 51.6% | Sell: 48.4% | Net: 3.2% | Value: 422,342"
2025-11-12T01:21:24.248062,AVAX/USDT,163285.52925883202,200216.27423824798,-36930.74497941596,44.9201428130311,55.079857186968894,-10.159714373937797,⚪,"⚪ Buy: 44.9% | Sell: 55.1% | Net: -10.2% | Value: -36,931"
2025-11-12T01:21:25.780580,DOT/USDT,327156.7204557,401728.66048355005,-74571.94002785004,44.88452217742687,55.11547782257312,-10.230955645146262,⚪,"⚪ Buy: 44.9% | Sell: 55.1% | Net: -10.2% | Value: -74,572"
2025-11-12T01:21:27.106146,LINK/USDT,493855.7637,617502.4279,-123646.6642,44.437137138387925,55.562862861612075,-11.125725723224155,⚪,"⚪ Buy: 44.4% | Sell: 55.6% | Net: -11.1% | Value: -123,647"
2025-11-12T01:21:28.431405,SUI/USDT,2935086.7,3328007.7,-392921.0,46.863203914026904,53.136796085973096,-6.273592171946187,⚪,"⚪ Buy: 46.9% | Sell: 53.1% | Net: -6.3% | Value: -392,921"
2025-11-12T01:21:30.194490,SHIB/USDT,144160249225.2201,171406127021.4059,-27245877796.18582,45.68301950919952,54.31698049080049,-8.633960981600977,⚪,"⚪ Buy: 45.7% | Sell: 54.3% | Net: -8.6% | Value: -27,245,877,796"
2025-11-12T01:21:31.436400,LTC/USDT,34326.670356782,37116.539480937994,-2789.8691241559936,48.047491755694445,51.95250824430554,-3.9050164886111003,⚪,"⚪ Buy: 48.0% | Sell: 52.0% | Net: -3.9% | Value: -2,790"
2025-11-12T01:21:32.682611,ATOM/USDT,40128.0909,44293.343499999995,-4165.2525999999925,47.5330598031156,52.4669401968844,-4.933880393768804,⚪,"⚪ Buy: 47.5% | Sell: 52.5% | Net: -4.9% | Value: -4,165"
2025-11-12T01:21:34.348653,XLM/USDT,4328011.47581675,5033665.6305444995,-705654.1547277495,46.23115523687386,53.76884476312615,-7.537689526252281,⚪,"⚪ Buy: 46.2% | Sell: 53.8% | Net: -7.5% | Value: -705,654"
2025-11-12T01:21:35.613446,UNI/USDT,690037.4652968718,679843.044405358,10194.420891513815,50.372091610155465,49.627908389844535,0.7441832203109284,⚪,"⚪ Buy: 50.4% | Sell: 49.6% | Net: 0.7% | Value: 10,194"
2025-11-12T01:21:37.055873,ICP/USDT,202638.80857366198,231651.533313578,-29012.72473991601,46.659754783650136,53.34024521634987,-6.68049043269973,⚪,"⚪ Buy: 46.7% | Sell: 53.3% | Net: -6.7% | Value: -29,013"
2025-11-12T01:21:38.353980,APT/USDT,75555.91013999999,82974.55226,-7418.642120000004,47.66018404043966,52.33981595956034,-4.679631919120678,⚪,"⚪ Buy: 47.7% | Sell: 52.3% | Net: -4.7% | Value: -7,419"
2025-11-12T01:21:39.660962,NEAR/USDT,760026.5643874401,938391.4922311599,-178364.92784371984,44.749086446983824,55.25091355301617,-10.501827106032339,⚪,"⚪ Buy: 44.7% | Sell: 55.3% | Net: -10.5% | Value: -178,365"
2025-11-12T01:21:40.507085,AAPL,45848160.0,0,45848160.0,100.0,0.0,100.0,🟢,"🟢 Buy: 100.0% | Sell: 0.0% | Net: 100.0% | Value: 45,848,160"
2025-11-12T01:21:40.709021,MSFT,16929541.0,0,16929541.0,100.0,0.0,100.0,🟢,"🟢 Buy: 100.0% | Sell: 0.0% | Net: 100.0% | Value: 16,929,541"
2025-11-12T01:21:41.078115,GOOG,14104238.0,0,14104238.0,100.0,0.0,100.0,🟢,"🟢 Buy: 100.0% | Sell: 0.0% | Net: 100.0% | Value: 14,104,238"
2025-11-12T01:21:41.172760,GC=F,15169.0,0,15169.0,100.0,0.0,100.0,🟢,"🟢 Buy: 100.0% | Sell: 0.0% | Net: 100.0% | Value: 15,169"
2025-11-12T01:21:41.343838,CL=F,2024.0,0,2024.0,100.0,0.0,100.0,🟢,"🟢 Buy: 100.0% | Sell: 0.0% | Net: 100.0% | Value: 2,024"
2025-11-12T01:21:41.471403,TSLA,0,59428663.0,-59428663.0,0.0,100.0,-100.0,🔴,"🔴 Buy: 0.0% | Sell: 100.0% | Net: -100.0% | Value: -59,428,663"
2025-11-12T01:21:41.620477,NVDA,0,175204351.0,-175204351.0,0.0,100.0,-100.0,🔴,"🔴 Buy: 0.0% | Sell: 100.0% | Net: -100.0% | Value: -175,204,351"
2025-11-12T02:56:18.971421,BTC/USDT,2751.4867696619995,3266.2069447780004,-514.720175116001,45.723277059773885,54.27672294022612,-8.55344588045223,⚪,⚪ Buy: 45.7% | Sell: 54.3% | Net: -8.6% | Value: -515
2025-11-12T02:56:21.135519,ETH/USDT,79416.112329296,90792.957893854,-11376.84556455801,46.65797905198513,53.342020948014856,-6.68404189602973,⚪,"⚪ Buy: 46.7% | Sell: 53.3% | Net: -6.7% | Value: -11,377"
2025-11-12T02:56:22.614605,BNB/USDT,2819.8805400000006,3491.59556,-671.7150199999996,44.678621852026026,55.32137814797397,-10.642756295947942,⚪,⚪ Buy: 44.7% | Sell: 55.3% | Net: -10.6% | Value: -672
2025-11-12T02:56:24.395902,XRP/USDT,8855708.114199733,11577725.830061968,-2722017.715862235,43.339304290978816,56.66069570902119,-13.321391418042372,⚪,"⚪ Buy: 43.3% | Sell: 56.7% | Net: -13.3% | Value: -2,722,018"
2025-11-12T02:56:26.267266,SOL/USDT,85473.765325674,113360.416211326,-27886.650885651994,42.98746053870453,57.012539461295475,-14.025078922590941,⚪,"⚪ Buy: 43.0% | Sell: 57.0% | Net: -14.0% | Value: -27,887"
2025-11-12T02:56:27.511583,DOGE/USDT,21612434.9039,27289442.952000003,-5677008.048100002,44.19551119812971,55.80448880187029,-11.608977603740572,⚪,"⚪ Buy: 44.2% | Sell: 55.8% | Net: -11.6% | Value: -5,677,008"
2025-11-12T02:56:29.284366,ADA/USDT,4772683.574,6365680.176,-1592996.602,42.849054682740096,57.150945317259904,-14.301890634519815,⚪,"⚪ Buy: 42.8% | Sell: 57.2% | Net: -14.3% | Value: -1,592,997"
2025-11-12T02:56:30.617169,TRX/USDT,6700818.886,6634483.764,66335.12199999951,50.24871997187105,49.751280028128946,0.49743994374210554,⚪,"⚪ Buy: 50.2% | Sell: 49.8% | Net: 0.5% | Value: 66,335"
2025-11-12T02:56:32.075141,AVAX/USDT,189906.76157883203,235172.31291824798,-45265.55133941595,44.67563165830139,55.3243683416986,-10.648736683397217,⚪,"⚪ Buy: 44.7% | Sell: 55.3% | Net: -10.6% | Value: -45,266"
2025-11-12T02:56:33.380012,DOT/USDT,328298.1968357001,417267.28490355,-88969.08806784992,44.03344909019236,55.966550909807644,-11.933101819615286,⚪,"⚪ Buy: 44.0% | Sell: 56.0% | Net: -11.9% | Value: -88,969"
2025-11-12T02:56:36.001454,LINK/USDT,547256.21972,692810.0069800001,-145553.78726,44.13120911907503,55.868790880924976,-11.737581761849947,⚪,"⚪ Buy: 44.1% | Sell: 55.9% | Net: -11.7% | Value: -145,554"
2025-11-12T02:56:37.632160,SUI/USDT,2965518.5600000005,3549408.04,-583889.4799999995,45.51883301340648,54.48116698659352,-8.962333973187043,⚪,"⚪ Buy: 45.5% | Sell: 54.5% | Net: -9.0% | Value: -583,889"
