timestamp,market,buy_volume,sell_volume,net_flow,buy_%,sell_%,net_%,trend,message
2026-08-31T00:45:02.621652,BTC/USDT,543.5208874411536,555.4458427367304,-11.924955295576751,49.45744693774093,50.54255306225905,-1.0851061245181208,⚪,⚪ Buy: 49.5% | Sell: 50.5% | Net: -1.1% | Value: -12
2026-08-31T00:45:04.110308,ETH/USDT,8945.89850527889,9399.595139232595,-453.6966339537048,48.76346572421222,51.23653427578777,-2.47306855157555,⚪,⚪ Buy: 48.8% | Sell: 51.2% | Net: -2.5% | Value: -454
2026-08-31T00:45:05.050499,BNB/USDT,834.645179964,942.0471699459999,-107.40198998199992,46.977473618675724,53.022526381324276,-6.045052762648552,⚪,⚪ Buy: 47.0% | Sell: 53.0% | Net: -6.0% | Value: -107
2026-08-31T00:45:06.241821,XRP/USDT,3812461.87282585,4543037.52135575,-730575.6485299002,45.628174845906635,54.371825154093365,-8.743650308186734,⚪,"⚪ Buy: 45.6% | Sell: 54.4% | Net: -8.7% | Value: -730,576"
2026-08-31T00:45:07.299909,SOL/USDT,46881.080599999994,55377.560399999995,-8496.479800000001,45.84559323451208,54.15440676548792,-8.308813530975833,⚪,"⚪ Buy: 45.8% | Sell: 54.2% | Net: -8.3% | Value: -8,496"
2026-08-31T00:45:08.859039,DOGE/USDT,25838057.92933596,32573536.0667191,-6735478.137383141,44.23446812816131,55.76553187183869,-11.531063743677384,⚪,"⚪ Buy: 44.2% | Sell: 55.8% | Net: -11.5% | Value: -6,735,478"
2026-08-31T00:45:10.137224,ADA/USDT,3416666.062,4281091.928,-864425.8660000004,44.385210166889124,55.614789833110876,-11.229579666221753,⚪,"⚪ Buy: 44.4% | Sell: 55.6% | Net: -11.2% | Value: -864,426"
2026-08-31T00:45:11.445430,TRX/USDT,1466346.6750000003,1824074.925,-357728.24999999977,44.56409704458541,55.43590295541458,-10.871805910829169,⚪,"⚪ Buy: 44.6% | Sell: 55.4% | Net: -10.9% | Value: -357,728"
2026-08-31T00:45:12.502977,AVAX/USDT,259254.2468,312269.7821,-53015.53530000002,45.36191545593998,54.638084544060014,-9.276169088120035,⚪,"⚪ Buy: 45.4% | Sell: 54.6% | Net: -9.3% | Value: -53,016"
2026-08-31T00:45:13.784566,DOT/USDT,3572833.30284,3831160.71436,-258327.41152000008,48.25548608683443,51.744513913165555,-3.48902782633113,⚪,"⚪ Buy: 48.3% | Sell: 51.7% | Net: -3.5% | Value: -258,327"
2026-08-31T00:45:14.830580,LINK/USDT,308544.99098,294758.37072,13786.620259999996,51.14259435097062,48.85740564902939,2.2851887019412236,⚪,"⚪ Buy: 51.1% | Sell: 48.9% | Net: 2.3% | Value: 13,787"
2026-08-31T00:45:15.911286,SUI/USDT,2527475.2600000002,2885149.54,-357674.2799999998,46.695925791863495,53.3040742081365,-6.608148416273002,⚪,"⚪ Buy: 46.7% | Sell: 53.3% | Net: -6.6% | Value: -357,674"
