timestamp,market,buy_volume,sell_volume,net_flow,buy_%,sell_%,net_%,trend,message
2026-08-04T02:13:14.805189,BTC/USDT,225.73053864,225.80828799999998,-0.07774935999998434,49.99139062297493,50.00860937702506,-0.01721875405012997,⚪,⚪ Buy: 50.0% | Sell: 50.0% | Net: -0.0% | Value: -0
2026-08-04T02:13:16.878800,ETH/USDT,4334.83788112,4327.59216458,7.245716540000103,50.04182265543141,49.9581773445686,0.08364531086282022,⚪,⚪ Buy: 50.0% | Sell: 50.0% | Net: 0.1% | Value: 7
2026-08-04T02:13:18.250776,BNB/USDT,1885.9518600000001,2368.16304,-482.2111799999998,44.332414716866246,55.66758528313373,-11.335170566267491,⚪,⚪ Buy: 44.3% | Sell: 55.7% | Net: -11.3% | Value: -482
2026-08-04T02:13:19.879390,XRP/USDT,2813294.8656200003,3333606.7442799998,-520311.87865999946,45.767689873041064,54.232310126958936,-8.464620253917877,⚪,"⚪ Buy: 45.8% | Sell: 54.2% | Net: -8.5% | Value: -520,312"
2026-08-04T02:13:21.498830,SOL/USDT,27461.259111676,29457.341907784,-1996.0827961079995,48.246546155073666,51.753453844926334,-3.506907689852664,⚪,"⚪ Buy: 48.2% | Sell: 51.8% | Net: -3.5% | Value: -1,996"
2026-08-04T02:13:23.423939,DOGE/USDT,4653792.56904,5825846.69526,-1172054.12622,44.40794622476784,55.592053775232166,-11.184107550464322,⚪,"⚪ Buy: 44.4% | Sell: 55.6% | Net: -11.2% | Value: -1,172,054"
2026-08-04T02:13:24.756978,ADA/USDT,4033657.076,4037460.864,-3803.788000000175,49.97643580462907,50.02356419537094,-0.0471283907418676,⚪,"⚪ Buy: 50.0% | Sell: 50.0% | Net: -0.0% | Value: -3,804"
2026-08-04T02:13:26.071271,TRX/USDT,1150773.9669999997,1106131.8429999999,44642.123999999836,50.98901167700923,49.01098832299076,1.9780233540184755,⚪,"⚪ Buy: 51.0% | Sell: 49.0% | Net: 2.0% | Value: 44,642"
2026-08-04T02:13:27.332849,AVAX/USDT,317194.90251000004,297056.26399,20138.638520000037,51.63928370171031,48.36071629828968,3.278567403420639,⚪,"⚪ Buy: 51.6% | Sell: 48.4% | Net: 3.3% | Value: 20,139"
2026-08-04T02:13:28.651313,DOT/USDT,3389198.19554,2865028.45986,524169.7356800004,54.19052398130969,45.809476018690304,8.381047962619387,⚪,"⚪ Buy: 54.2% | Sell: 45.8% | Net: 8.4% | Value: 524,170"
2026-08-04T02:13:30.021975,LINK/USDT,210346.42284000004,276997.34666,-66650.92381999994,43.16181636133547,56.83818363866452,-13.676367277329055,⚪,"⚪ Buy: 43.2% | Sell: 56.8% | Net: -13.7% | Value: -66,651"
2026-08-04T02:13:31.306629,SUI/USDT,345231.51999999996,434265.68000000005,-89034.16000000009,44.2890006532416,55.710999346758406,-11.421998693516807,⚪,"⚪ Buy: 44.3% | Sell: 55.7% | Net: -11.4% | Value: -89,034"
2026-08-04T02:13:32.537288,SHIB/USDT,497316608239.6287,397765620140.398,99550988099.23071,55.56099679687553,44.43900320312448,11.12199359375105,⚪,"⚪ Buy: 55.6% | Sell: 44.4% | Net: 11.1% | Value: 99,550,988,099"
2026-08-04T02:13:33.813862,LTC/USDT,16384.8694,17038.404599999998,-653.5351999999984,49.022335154838515,50.977664845161485,-1.9553296903229722,⚪,⚪ Buy: 49.0% | Sell: 51.0% | Net: -2.0% | Value: -654
2026-08-04T02:13:35.085178,ATOM/USDT,198317.98581999994,178697.60668,19620.379139999946,52.60206467985803,47.397935320141976,5.204129359716057,⚪,"⚪ Buy: 52.6% | Sell: 47.4% | Net: 5.2% | Value: 19,620"
2026-08-04T02:13:36.446757,XLM/USDT,2104326.469,2264143.2309999997,-159816.76199999964,48.170792371525444,51.82920762847457,-3.658415256949125,⚪,"⚪ Buy: 48.2% | Sell: 51.8% | Net: -3.7% | Value: -159,817"
2026-08-04T02:13:37.719570,UNI/USDT,1041072.31094,1061192.71026,-20120.399320000084,49.52145901879404,50.478540981205946,-0.9570819624119085,⚪,"⚪ Buy: 49.5% | Sell: 50.5% | Net: -1.0% | Value: -20,120"
2026-08-04T02:13:39.004059,ICP/USDT,30876.515580000003,27807.818119999993,3068.6974600000103,52.61457979201697,47.38542020798303,5.229159584033942,⚪,"⚪ Buy: 52.6% | Sell: 47.4% | Net: 5.2% | Value: 3,069"
2026-08-04T02:13:40.231414,APT/USDT,15957.8678,14818.1422,1139.7255999999998,51.851646136065064,48.14835386393493,3.703292272130142,⚪,"⚪ Buy: 51.9% | Sell: 48.1% | Net: 3.7% | Value: 1,140"
2026-08-04T02:13:41.505438,NEAR/USDT,1265603.14326,1104781.6815400003,160821.4617199998,53.39230702199524,46.60769297800476,6.784614043990472,⚪,"⚪ Buy: 53.4% | Sell: 46.6% | Net: 6.8% | Value: 160,821"
2026-08-04T02:13:42.380220,AAPL,0,0,0,0,0,0,⚪,⚪ Buy: 0.0% | Sell: 0.0% | Net: 0.0% | Value: 0
2026-08-04T02:13:42.695925,MSFT,0,0,0,0,0,0,⚪,⚪ Buy: 0.0% | Sell: 0.0% | Net: 0.0% | Value: 0
2026-08-04T02:13:42.890369,GOOG,0,0,0,0,0,0,⚪,⚪ Buy: 0.0% | Sell: 0.0% | Net: 0.0% | Value: 0
