timestamp,market,buy_volume,sell_volume,net_flow,buy_%,sell_%,net_%,trend,message
2026-04-11T02:03:34.891653,BTC/USDT,322.753541698,314.853088332,7.900453365999965,50.61953977530222,49.38046022469777,1.2390795506044598,⚪,⚪ Buy: 50.6% | Sell: 49.4% | Net: 1.2% | Value: 8
2026-04-11T02:04:01.501134,GOOG,0,0,0,0,0,0,⚪,⚪ Buy: 0.0% | Sell: 0.0% | Net: 0.0% | Value: 0
2026-04-11T02:04:01.685960,GC=F,0,0,0,0,0,0,⚪,⚪ Buy: 0.0% | Sell: 0.0% | Net: 0.0% | Value: 0
2026-04-11T02:04:01.867787,CL=F,0,0,0,0,0,0,⚪,⚪ Buy: 0.0% | Sell: 0.0% | Net: 0.0% | Value: 0
2026-04-11T02:04:02.047491,TSLA,0,0,0,0,0,0,⚪,⚪ Buy: 0.0% | Sell: 0.0% | Net: 0.0% | Value: 0
2026-04-11T02:04:02.252971,NVDA,0,0,0,0,0,0,⚪,⚪ Buy: 0.0% | Sell: 0.0% | Net: 0.0% | Value: 0
2026-04-11T04:32:30.843667,BTC/USDT,267.54631286999995,259.39009454999996,8.156218319999994,50.77392814437843,49.22607185562157,1.5478562887568705,⚪,⚪ Buy: 50.8% | Sell: 49.2% | Net: 1.5% | Value: 8
2026-04-11T04:32:32.387730,ETH/USDT,6538.273673300001,6010.3429767,527.9306966000013,52.103541415459546,47.89645858454047,4.207082830919067,⚪,⚪ Buy: 52.1% | Sell: 47.9% | Net: 4.2% | Value: 528
2026-04-11T04:32:34.472283,BNB/USDT,2195.06592,2218.1762799999997,-23.110359999999673,49.738170273093104,50.261829726906896,-0.5236594538137896,⚪,⚪ Buy: 49.7% | Sell: 50.3% | Net: -0.5% | Value: -23
2026-04-11T04:32:35.985998,XRP/USDT,3376297.615467192,3687995.6998007884,-311698.0843335963,47.79384808626274,52.206151913737266,-4.412303827474528,⚪,"⚪ Buy: 47.8% | Sell: 52.2% | Net: -4.4% | Value: -311,698"
2026-04-11T04:32:38.029943,SOL/USDT,33393.915399838,37776.069599892,-4382.154200053999,46.921346688445546,53.07865331155447,-6.15730662310892,⚪,"⚪ Buy: 46.9% | Sell: 53.1% | Net: -6.2% | Value: -4,382"
2026-04-11T04:32:39.695026,DOGE/USDT,8363128.063079999,7624578.40572,738549.6573599987,52.3097423598603,47.6902576401397,4.619484719720605,⚪,"⚪ Buy: 52.3% | Sell: 47.7% | Net: 4.6% | Value: 738,550"
2026-04-11T04:32:41.160997,ADA/USDT,1322303.401,1645863.0490000003,-323559.6480000003,44.549502976829345,55.45049702317066,-10.900994046341312,⚪,"⚪ Buy: 44.5% | Sell: 55.5% | Net: -10.9% | Value: -323,560"
2026-04-11T04:32:42.583629,TRX/USDT,1581461.0380000002,1317800.572,263660.46600000025,54.54702785513722,45.45297214486277,9.094055710274459,⚪,"⚪ Buy: 54.5% | Sell: 45.5% | Net: 9.1% | Value: 263,660"
2026-04-11T04:32:43.952524,AVAX/USDT,141521.13812000002,194915.85207999998,-53394.713959999965,42.06467845163835,57.93532154836165,-15.870643096723306,⚪,"⚪ Buy: 42.1% | Sell: 57.9% | Net: -15.9% | Value: -53,395"
2026-04-11T04:32:45.536714,DOT/USDT,1689585.63264,2148213.86806,-458628.2354199998,44.024854147065945,55.97514585293405,-11.95029170586811,⚪,"⚪ Buy: 44.0% | Sell: 56.0% | Net: -12.0% | Value: -458,628"
2026-04-11T04:32:46.975318,LINK/USDT,108603.48679263999,110756.44569256,-2152.958899920006,49.50926341115981,50.49073658884018,-0.9814731776803696,⚪,"⚪ Buy: 49.5% | Sell: 50.5% | Net: -1.0% | Value: -2,153"
2026-04-11T04:32:48.424181,SUI/USDT,970017.3200000002,1111783.48,-141766.1599999998,46.595107466574134,53.404892533425866,-6.8097850668517275,⚪,"⚪ Buy: 46.6% | Sell: 53.4% | Net: -6.8% | Value: -141,766"
2026-04-11T04:32:49.778530,SHIB/USDT,307114097187.89844,382776439483.15784,-75662342295.2594,44.516351633089904,55.483648366910096,-10.967296733820199,⚪,"⚪ Buy: 44.5% | Sell: 55.5% | Net: -11.0% | Value: -75,662,342,295"
2026-04-11T04:32:51.439261,LTC/USDT,11446.746000000001,10438.059000000001,1008.6869999999999,52.30453732624074,47.695462673759266,4.609074652481481,⚪,"⚪ Buy: 52.3% | Sell: 47.7% | Net: 4.6% | Value: 1,009"
2026-04-11T04:32:53.026094,ATOM/USDT,1007801.2530599999,1337033.58474,-329232.3316800002,42.97962640326309,57.02037359673692,-14.040747193473832,⚪,"⚪ Buy: 43.0% | Sell: 57.0% | Net: -14.0% | Value: -329,232"
2026-04-11T04:32:54.864803,XLM/USDT,795459.1150000001,901727.415,-106268.29999999993,46.869280479146866,53.130719520853134,-6.261439041706271,⚪,"⚪ Buy: 46.9% | Sell: 53.1% | Net: -6.3% | Value: -106,268"
2026-04-11T04:32:56.282183,UNI/USDT,1054792.52682,1285282.42918,-230489.90235999995,45.07515984116194,54.92484015883805,-9.84968031767611,⚪,"⚪ Buy: 45.1% | Sell: 54.9% | Net: -9.8% | Value: -230,490"
2026-04-11T04:32:57.702096,ICP/USDT,189484.37992999997,192427.24897000002,-2942.8690400000487,49.61471858706211,50.385281412937886,-0.7705628258757764,⚪,"⚪ Buy: 49.6% | Sell: 50.4% | Net: -0.8% | Value: -2,943"
2026-04-11T04:32:59.210176,APT/USDT,45609.797119999996,48182.64398000001,-2572.8468600000124,48.62843592200736,51.37156407799265,-2.743128155985283,⚪,"⚪ Buy: 48.6% | Sell: 51.4% | Net: -2.7% | Value: -2,573"
2026-04-11T04:33:00.789136,NEAR/USDT,3659640.9380200002,3752578.2038800004,-92937.26586000016,49.373080692294685,50.62691930770531,-1.2538386154106234,⚪,"⚪ Buy: 49.4% | Sell: 50.6% | Net: -1.3% | Value: -92,937"
2026-04-11T04:33:01.674253,AAPL,0,0,0,0,0,0,⚪,⚪ Buy: 0.0% | Sell: 0.0% | Net: 0.0% | Value: 0
2026-04-11T04:33:01.977645,MSFT,0,0,0,0,0,0,⚪,⚪ Buy: 0.0% | Sell: 0.0% | Net: 0.0% | Value: 0
2026-04-11T04:33:02.217400,GOOG,0,0,0,0,0,0,⚪,⚪ Buy: 0.0% | Sell: 0.0% | Net: 0.0% | Value: 0
2026-04-11T04:33:02.494186,GC=F,0,0,0,0,0,0,⚪,⚪ Buy: 0.0% | Sell: 0.0% | Net: 0.0% | Value: 0
2026-04-11T04:33:02.769819,CL=F,0,0,0,0,0,0,⚪,⚪ Buy: 0.0% | Sell: 0.0% | Net: 0.0% | Value: 0
2026-04-11T04:33:03.065514,TSLA,0,0,0,0,0,0,⚪,⚪ Buy: 0.0% | Sell: 0.0% | Net: 0.0% | Value: 0
2026-04-11T04:33:03.382827,NVDA,0,0,0,0,0,0,⚪,⚪ Buy: 0.0% | Sell: 0.0% | Net: 0.0% | Value: 0
2026-04-11T05:59:11.089294,BTC/USDT,245.902426872,254.09638059799997,-8.193953725999961,49.18060267308822,50.81939732691178,-1.6387946538235694,⚪,⚪ Buy: 49.2% | Sell: 50.8% | Net: -1.6% | Value: -8
2026-04-11T05:59:12.422821,ETH/USDT,6359.72513138,6268.53162542,91.19350596000004,50.361069258078295,49.638930741921705,0.7221385161565916,⚪,⚪ Buy: 50.4% | Sell: 49.6% | Net: 0.7% | Value: 91
2026-04-11T05:59:14.277919,BNB/USDT,2165.2456,2314.3214,-149.07579999999962,48.33604676523423,51.66395323476577,-3.3279064695315332,⚪,⚪ Buy: 48.3% | Sell: 51.7% | Net: -3.3% | Value: -149
2026-04-11T05:59:15.655321,XRP/USDT,3486699.817527192,3692915.660840788,-206215.84331359575,48.563879612112096,51.4361203878879,-2.872240775775798,⚪,"⚪ Buy: 48.6% | Sell: 51.4% | Net: -2.9% | Value: -206,216"
2026-04-11T05:59:16.929086,SOL/USDT,35749.700800000006,43940.6142,-8190.913399999998,44.8607849021553,55.139215097844705,-10.278430195689397,⚪,"⚪ Buy: 44.9% | Sell: 55.1% | Net: -10.3% | Value: -8,191"
2026-04-11T05:59:19.084301,DOGE/USDT,8771896.361119999,8237730.85278,534165.5083399983,51.57018581778055,48.429814182219445,3.140371635561105,⚪,"⚪ Buy: 51.6% | Sell: 48.4% | Net: 3.1% | Value: 534,166"
2026-04-11T05:59:20.427647,ADA/USDT,1464043.796,1892783.5040000002,-428739.7080000001,43.61391472239278,56.38608527760722,-12.772170555214446,⚪,"⚪ Buy: 43.6% | Sell: 56.4% | Net: -12.8% | Value: -428,740"
2026-04-11T05:59:21.648061,TRX/USDT,1566693.1300000001,1307955.2999999998,258737.8300000003,54.50033867271903,45.49966132728098,9.000677345438042,⚪,"⚪ Buy: 54.5% | Sell: 45.5% | Net: 9.0% | Value: 258,738"
2026-04-11T05:59:23.174539,AVAX/USDT,147293.046,203573.7139,-56280.6679,41.97976634833683,58.02023365166317,-16.04046730332633,⚪,"⚪ Buy: 42.0% | Sell: 58.0% | Net: -16.0% | Value: -56,281"
2026-04-11T05:59:24.947360,DOT/USDT,1830019.4836400002,2358864.64456,-528845.1609199997,43.68751743024163,56.31248256975837,-12.624965139516739,⚪,"⚪ Buy: 43.7% | Sell: 56.3% | Net: -12.6% | Value: -528,845"
2026-04-11T05:59:26.619843,LINK/USDT,106797.20439568,106844.43049712,-47.226101439999184,49.988947355354284,50.011052644645716,-0.02210528929143238,⚪,⚪ Buy: 50.0% | Sell: 50.0% | Net: -0.0% | Value: -47
2026-04-11T05:59:27.913149,SUI/USDT,981390.26,1122311.44,-140921.17999999993,46.650637778160274,53.34936222183971,-6.698724443679439,⚪,"⚪ Buy: 46.7% | Sell: 53.3% | Net: -6.7% | Value: -140,921"
2026-04-11T05:59:29.248147,SHIB/USDT,306980435102.54047,390256409760.1253,-83275974657.58484,44.02814299967268,55.97185700032732,-11.943714000654634,⚪,"⚪ Buy: 44.0% | Sell: 56.0% | Net: -11.9% | Value: -83,275,974,658"
2026-04-11T05:59:30.655060,LTC/USDT,11080.5904,9888.8256,1191.764799999999,52.84167379768707,47.15832620231294,5.683347595374135,⚪,"⚪ Buy: 52.8% | Sell: 47.2% | Net: 5.7% | Value: 1,192"
2026-04-11T05:59:32.715197,ATOM/USDT,983325.9404799999,1249730.2960200002,-266404.35554000037,44.03498328466748,55.96501671533252,-11.930033430665029,⚪,"⚪ Buy: 44.0% | Sell: 56.0% | Net: -11.9% | Value: -266,404"
2026-04-11T05:59:34.121462,XLM/USDT,842061.8769425842,916643.6704138761,-74581.7934712919,47.87963955696287,52.12036044303713,-4.240720886074252,⚪,"⚪ Buy: 47.9% | Sell: 52.1% | Net: -4.2% | Value: -74,582"
2026-04-11T05:59:35.334820,UNI/USDT,1046338.6292000001,1261847.5686,-215508.93940000003,45.33163876455444,54.66836123544556,-9.336722470891122,⚪,"⚪ Buy: 45.3% | Sell: 54.7% | Net: -9.3% | Value: -215,509"
2026-04-11T05:59:36.826400,ICP/USDT,206646.44830999998,203868.62789,2777.8204199999745,50.33833354498369,49.6616664550163,0.6766670899673951,⚪,"⚪ Buy: 50.3% | Sell: 49.7% | Net: 0.7% | Value: 2,778"
2026-04-11T05:59:38.606937,APT/USDT,42220.72228,43099.03172,-878.3094399999973,49.485283654240256,50.51471634575974,-1.0294326915194778,⚪,⚪ Buy: 49.5% | Sell: 50.5% | Net: -1.0% | Value: -878
2026-04-11T05:59:40.146380,NEAR/USDT,3388249.36438,3345490.8434199993,42758.52096000081,50.31749458429115,49.68250541570885,0.6349891685822934,⚪,"⚪ Buy: 50.3% | Sell: 49.7% | Net: 0.6% | Value: 42,759"
2026-04-11T05:59:40.477193,AAPL,0,0,0,0,0,0,⚪,⚪ Buy: 0.0% | Sell: 0.0% | Net: 0.0% | Value: 0
2026-04-11T05:59:40.688149,MSFT,0,0,0,0,0,0,⚪,⚪ Buy: 0.0% | Sell: 0.0% | Net: 0.0% | Value: 0
2026-04-11T05:59:40.893962,GOOG,0,0,0,0,0,0,⚪,⚪ Buy: 0.0% | Sell: 0.0% | Net: 0.0% | Value: 0
2026-04-11T05:59:41.085176,GC=F,0,0,0,0,0,0,⚪,⚪ Buy: 0.0% | Sell: 0.0% | Net: 0.0% | Value: 0
2026-04-11T05:59:41.171396,CL=F,0,0,0,0,0,0,⚪,⚪ Buy: 0.0% | Sell: 0.0% | Net: 0.0% | Value: 0
2026-04-11T05:59:41.266058,TSLA,0,0,0,0,0,0,⚪,⚪ Buy: 0.0% | Sell: 0.0% | Net: 0.0% | Value: 0
2026-04-11T05:59:41.552179,NVDA,0,0,0,0,0,0,⚪,⚪ Buy: 0.0% | Sell: 0.0% | Net: 0.0% | Value: 0
2026-04-11T07:10:42.964099,BTC/USDT,210.271538884,214.922881086,-4.651342201999995,49.4530334849728,50.546966515027194,-1.0939330300543866,⚪,⚪ Buy: 49.5% | Sell: 50.5% | Net: -1.1% | Value: -5
2026-04-11T07:10:44.800161,ETH/USDT,5516.9544472200005,5735.75952108,-218.80507385999954,49.02776754800489,50.97223245199511,-1.9444649039902278,⚪,⚪ Buy: 49.0% | Sell: 51.0% | Net: -1.9% | Value: -219
2026-04-11T07:10:46.605463,BNB/USDT,1840.2167399999998,2097.6440599999996,-257.4273199999998,46.731381160045075,53.268618839954925,-6.537237679909859,⚪,⚪ Buy: 46.7% | Sell: 53.3% | Net: -6.5% | Value: -257
2026-04-11T07:10:47.968226,XRP/USDT,2774211.701969037,3368400.762903554,-594189.0609345171,45.163384762326515,54.83661523767348,-9.673230475346967,⚪,"⚪ Buy: 45.2% | Sell: 54.8% | Net: -9.7% | Value: -594,189"
2026-04-11T07:10:49.526353,SOL/USDT,31839.660400000008,41637.8966,-9798.236199999992,43.3324972957389,56.66750270426111,-13.335005408522212,⚪,"⚪ Buy: 43.3% | Sell: 56.7% | Net: -13.3% | Value: -9,798"
2026-04-11T07:10:51.105905,DOGE/USDT,4211964.62723,5508984.543269999,-1297019.9160399996,43.32873830892952,56.67126169107048,-13.342523382140955,⚪,"⚪ Buy: 43.3% | Sell: 56.7% | Net: -13.3% | Value: -1,297,020"
2026-04-11T07:10:53.102242,ADA/USDT,1487476.1550000003,2087864.605,-600388.4499999997,41.60375904980873,58.39624095019127,-16.792481900382544,⚪,"⚪ Buy: 41.6% | Sell: 58.4% | Net: -16.8% | Value: -600,388"
2026-04-11T07:10:54.502440,TRX/USDT,1392016.1869999997,1045615.503,346400.68399999966,57.10527118229252,42.894728817707495,14.210542364585018,⚪,"⚪ Buy: 57.1% | Sell: 42.9% | Net: 14.2% | Value: 346,401"
2026-04-11T07:10:56.009373,AVAX/USDT,134686.06704,193467.31676,-58781.24971999999,41.04363193831555,58.95636806168446,-17.912736123368905,⚪,"⚪ Buy: 41.0% | Sell: 59.0% | Net: -17.9% | Value: -58,781"
2026-04-11T07:10:57.468023,DOT/USDT,1796230.8846400003,2482346.36406,-686115.4794199998,41.98196690700783,58.01803309299217,-16.03606618598434,⚪,"⚪ Buy: 42.0% | Sell: 58.0% | Net: -16.0% | Value: -686,115"
2026-04-11T07:10:58.891057,LINK/USDT,87210.98291567998,93826.66467712,-6615.681761440021,48.17284364622314,51.82715635377687,-3.654312707553726,⚪,"⚪ Buy: 48.2% | Sell: 51.8% | Net: -3.7% | Value: -6,616"
2026-04-11T07:11:00.350755,SUI/USDT,508414.49999999994,698812.7,-190398.2,42.1142350006693,57.88576499933069,-15.771529998661396,⚪,"⚪ Buy: 42.1% | Sell: 57.9% | Net: -15.8% | Value: -190,398"
2026-04-11T07:11:01.856733,SHIB/USDT,259123555830.85532,370320289788.2374,-111196733957.38211,41.16706480400853,58.83293519599147,-17.66587039198294,⚪,"⚪ Buy: 41.2% | Sell: 58.8% | Net: -17.7% | Value: -111,196,733,957"
2026-04-11T07:11:03.357072,LTC/USDT,6322.423900000001,6781.4521,-459.02819999999974,48.24850219889139,51.75149780110863,-3.5029956022172346,⚪,⚪ Buy: 48.2% | Sell: 51.8% | Net: -3.5% | Value: -459
2026-04-11T07:11:04.883732,ATOM/USDT,907184.18314,1215520.59786,-308336.4147200001,42.737180942920766,57.26281905707924,-14.52563811415847,⚪,"⚪ Buy: 42.7% | Sell: 57.3% | Net: -14.5% | Value: -308,336"
2026-04-11T07:11:06.540246,XLM/USDT,672987.871942584,818651.3454138759,-145663.47347129183,45.117335620558364,54.882664379441636,-9.765328758883278,⚪,"⚪ Buy: 45.1% | Sell: 54.9% | Net: -9.8% | Value: -145,663"
2026-04-11T07:11:08.429974,UNI/USDT,954661.86132,1201096.7090800002,-246434.84776000015,44.2842660782215,55.7157339217785,-11.431467843557003,⚪,"⚪ Buy: 44.3% | Sell: 55.7% | Net: -11.4% | Value: -246,435"
2026-04-11T07:11:10.087302,ICP/USDT,169563.64862,187468.81308,-17905.16446,47.492501889779845,52.507498110220155,-5.014996220440311,⚪,"⚪ Buy: 47.5% | Sell: 52.5% | Net: -5.0% | Value: -17,905"
2026-04-11T07:11:11.529149,APT/USDT,32123.14743,36553.68456999999,-4430.537139999989,46.77435824354857,53.225641756451424,-6.451283512902852,⚪,"⚪ Buy: 46.8% | Sell: 53.2% | Net: -6.5% | Value: -4,431"
2026-04-11T07:11:13.138775,NEAR/USDT,3168274.65886,3286810.1687399996,-118535.5098799998,49.08184390255278,50.91815609744722,-1.836312194894444,⚪,"⚪ Buy: 49.1% | Sell: 50.9% | Net: -1.8% | Value: -118,536"
2026-04-11T07:11:13.477925,AAPL,0,0,0,0,0,0,⚪,⚪ Buy: 0.0% | Sell: 0.0% | Net: 0.0% | Value: 0
2026-04-11T07:11:13.616140,MSFT,0,0,0,0,0,0,⚪,⚪ Buy: 0.0% | Sell: 0.0% | Net: 0.0% | Value: 0
2026-04-11T07:11:13.710158,GOOG,0,0,0,0,0,0,⚪,⚪ Buy: 0.0% | Sell: 0.0% | Net: 0.0% | Value: 0
2026-04-11T07:11:13.804953,GC=F,0,0,0,0,0,0,⚪,⚪ Buy: 0.0% | Sell: 0.0% | Net: 0.0% | Value: 0
2026-04-11T07:11:13.882468,CL=F,0,0,0,0,0,0,⚪,⚪ Buy: 0.0% | Sell: 0.0% | Net: 0.0% | Value: 0
2026-04-11T07:11:13.977075,TSLA,0,0,0,0,0,0,⚪,⚪ Buy: 0.0% | Sell: 0.0% | Net: 0.0% | Value: 0
2026-04-11T07:11:14.090986,NVDA,0,0,0,0,0,0,⚪,⚪ Buy: 0.0% | Sell: 0.0% | Net: 0.0% | Value: 0
2026-04-11T08:03:13.149638,BTC/USDT,171.397180936,198.109820994,-26.712640057999977,46.38536754128133,53.61463245871867,-7.229264917437332,⚪,⚪ Buy: 46.4% | Sell: 53.6% | Net: -7.2% | Value: -27
2026-04-11T08:03:14.694209,ETH/USDT,4595.842042780001,5247.722715319998,-651.8806725399972,46.688797765039425,53.311202234960575,-6.622404469921149,⚪,⚪ Buy: 46.7% | Sell: 53.3% | Net: -6.6% | Value: -652
2026-04-11T08:03:16.453745,BNB/USDT,1722.1833199999996,2022.58308,-300.39976000000047,45.98907210874355,54.01092789125646,-8.02185578251291,⚪,⚪ Buy: 46.0% | Sell: 54.0% | Net: -8.0% | Value: -300
2026-04-11T08:03:17.852325,XRP/USDT,2520075.9249290368,3294813.4631435545,-774737.5382145178,43.338329532083215,56.66167046791678,-13.323340935833569,⚪,"⚪ Buy: 43.3% | Sell: 56.7% | Net: -13.3% | Value: -774,738"
2026-04-11T08:03:19.338019,SOL/USDT,29806.987895940005,36025.14084391,-6218.152947969993,45.27726577660706,54.72273422339294,-9.445468446785883,⚪,"⚪ Buy: 45.3% | Sell: 54.7% | Net: -9.4% | Value: -6,218"
2026-04-11T08:03:21.016828,DOGE/USDT,3459340.77504,4214768.74376,-755427.9687199998,45.07807409531129,54.92192590468872,-9.843851809377435,⚪,"⚪ Buy: 45.1% | Sell: 54.9% | Net: -9.8% | Value: -755,428"
2026-04-11T08:03:22.792703,ADA/USDT,1474613.808,1966228.552,-491614.74399999995,42.85618618110712,57.14381381889289,-14.287627637785766,⚪,"⚪ Buy: 42.9% | Sell: 57.1% | Net: -14.3% | Value: -491,615"
2026-04-11T08:03:25.106801,TRX/USDT,833499.1560000001,841766.5840000001,-8267.428000000073,49.75325025150935,50.24674974849065,-0.4934994969813011,⚪,"⚪ Buy: 49.8% | Sell: 50.2% | Net: -0.5% | Value: -8,267"
2026-04-11T08:03:27.046600,AVAX/USDT,131416.9778,185175.5602,-53758.582400000014,41.5098153071441,58.490184692855905,-16.980369385711803,⚪,"⚪ Buy: 41.5% | Sell: 58.5% | Net: -17.0% | Value: -53,759"
2026-04-11T08:03:28.597708,DOT/USDT,1704644.6481200003,2266544.13138,-561899.4832599999,42.925298764936244,57.07470123506376,-14.14940247012752,⚪,"⚪ Buy: 42.9% | Sell: 57.1% | Net: -14.1% | Value: -561,899"
2026-04-11T08:03:30.908175,LINK/USDT,72623.12605999998,84163.56554,-11540.439480000015,46.31970055550301,53.680299444496995,-7.36059888899398,⚪,"⚪ Buy: 46.3% | Sell: 53.7% | Net: -7.4% | Value: -11,540"
2026-04-11T08:03:32.446724,SUI/USDT,493359.05999999994,646286.94,-152927.88,43.2905533823661,56.709446617633894,-13.418893235267795,⚪,"⚪ Buy: 43.3% | Sell: 56.7% | Net: -13.4% | Value: -152,928"
2026-04-11T08:03:34.092279,SHIB/USDT,230537483298.4707,327441180989.6605,-96903697691.18982,41.31654094562742,58.68345905437258,-17.366918108745157,⚪,"⚪ Buy: 41.3% | Sell: 58.7% | Net: -17.4% | Value: -96,903,697,691"
2026-04-11T08:03:35.656429,LTC/USDT,5220.935800000001,6252.212200000001,-1031.2763999999997,45.50569555975396,54.49430444024605,-8.988608880492082,⚪,"⚪ Buy: 45.5% | Sell: 54.5% | Net: -9.0% | Value: -1,031"
2026-04-11T08:03:37.287463,ATOM/USDT,895456.5663000001,1197929.1726,-302472.60629999987,42.77551669815668,57.22448330184332,-14.448966603686644,⚪,"⚪ Buy: 42.8% | Sell: 57.2% | Net: -14.4% | Value: -302,473"
2026-04-11T08:03:38.914751,XLM/USDT,642693.975942584,746342.5514138759,-103648.5754712919,46.26904788211185,53.730952117888165,-7.461904235776315,⚪,"⚪ Buy: 46.3% | Sell: 53.7% | Net: -7.5% | Value: -103,649"
2026-04-11T08:03:40.679385,UNI/USDT,872746.1541200001,1148981.83408,-276235.67995999986,43.168327253412066,56.831672746587934,-13.663345493175868,⚪,"⚪ Buy: 43.2% | Sell: 56.8% | Net: -13.7% | Value: -276,236"
2026-04-11T08:03:42.214131,ICP/USDT,164511.7046,184033.69119999994,-19521.986599999946,47.19950588427771,52.800494115722294,-5.6009882314445845,⚪,"⚪ Buy: 47.2% | Sell: 52.8% | Net: -5.6% | Value: -19,522"
